Time,Frequency,FFT
102.0,0.0,14.670576219075286
103.0,0.05263157894736842,0.49516223659927
104.0,0.10526315789473684,0.45249826986080416
105.0,0.15789473684210525,0.5868570151106793
106.0,0.21052631578947367,0.3815630949074732
107.0,0.2631578947368421,0.10114680376506564
108.0,0.3157894736842105,0.025267379010506776
109.0,0.3684210526315789,0.04908282024117749
110.0,0.42105263157894735,0.1232945383122616
